{1,20,24,30,36, 39},,
{1,20,24,32,43, 46},,
{1,20,24,33,36, 42},,
{1,20,26,27,38, 41},,
{1,20,26,28,31, 37},,
{1,20,26,28,34, 39},,
{1,20,26,29,38, 44},,
{1,20,26,31,34, 42},,
{1,20,26,32,41, 44},,
{1,20,28,31,45, 49},,
{1,20,28,34,45, 52},,
{1,20,30,33,45, 47},,
{1,20,30,36,45, 50},,
{1,20,31,34,45, 55},,
{1,20,33,36,45, 53},,
{1,20,35,38,41, 49},,
{1,20,35,38,44, 52},,
{1,20,35,40,43, 47},,
{1,20,35,40,46, 50},,
{1,20,35,41,44, 55},,
{1,20,35,43,46, 53},,
{1,21,25,27,40, 43},,
{1,21,25,28,40, 45},,
{1,21,25,30,33, 37},,
{1,21,25,30,35, 38},,
{1,21,25,31,43, 45},,
{1,21,25,33,35, 41},,
{1,21,26,27,39, 42},,
{1,21,26,28,39, 44},,
{1,21,26,29,32, 37},,
{1,21,26,29,34, 38},,
{1,21,26,31,42, 44},,
{1,21,26,32,34, 41},,
{1,21,29,32,46, 49},,
{1,21,29,34,46, 51},,
{1,21,30,33,46, 48},,
{1,21,30,35,46, 50},,
{1,21,32,34,46, 54},,
{1,21,33,35,46, 53},,
{1,21,36,39,42, 49},,
{1,21,36,39,44, 51},,
{1,21,36,40,43, 48},,
{1,21,36,40,45, 50},,
{1,21,36,42,44, 54},,
{1,21,36,43,45, 53},,
{2,3,9,10,34, 37},,
{2,3,9,11,35, 37},,
{2,3,9,19,25, 47},,
{2,3,9,20,26, 47},,
{2,3,9,25,34, 48},,
{2,3,9,26,35, 49},,
{2,3,10,11,36, 37},,
{2,3,10,19,24, 48},,
{2,3,10,21,26, 48},,
{2,3,10,24,34, 47},,
{2,3,10,26,36, 49},,
{2,3,11,20,24, 49},,
{2,3,11,21,25, 49},,
{2,3,11,24,35, 47},,
{2,3,11,25,36, 48},,
{2,3,19,20,36, 47},,
{2,3,19,21,35, 48},,
{2,3,19,24,25, 37},,
{2,3,19,35,36, 49},,
{2,3,20,21,34, 49},,
{2,3,20,24,26, 37},,
{2,3,20,34,36, 48},,
{2,3,21,25,26, 37},,
{2,3,21,34,35, 47},,
{2,4,8,10,32, 38},,
{2,4,8,11,33, 38},,
{2,4,8,17,25, 47},,
{2,4,8,18,26, 47},,
{2,4,8,25,32, 50},,
{2,4,8,26,33, 51},,
{2,4,10,11,36, 38},,
{2,4,10,17,23, 50},,
{2,4,10,21,26, 50},,
{2,4,10,23,32, 47},,
{2,4,10,26,36, 51},,
{2,4,11,18,23, 51},,
{2,4,11,21,25, 51},,
{2,4,11,23,33, 47},,
{2,4,11,25,36, 50},,
{2,4,17,18,36, 47},,
{2,4,17,21,33, 50},,
{2,4,17,23,25, 38},,
{2,4,17,33,36, 51},,
{2,4,18,21,32, 51},,
{2,4,18,23,26, 38},,
{2,4,18,32,36, 50},,
{2,4,21,25,26, 38},,
{2,4,21,32,33, 47},,
{2,5,8,9,31, 39},,
{2,5,8,11,33, 39},,
{2,5,8,16,24, 48},,
{2,5,8,18,26, 48},,
{2,5,8,24,31, 50},,
{2,5,8,26,33, 52},,
{2,5,9,11,35, 39},,
{2,5,9,16,23, 50},,
{2,5,9,20,26, 50},,
{2,5,9,23,31, 48},,
{2,5,9,26,35, 52},,
{2,5,11,18,23, 52},,
{2,5,11,20,24, 52},,
{2,5,11,23,33, 48},,
{2,5,11,24,35, 50},,
{2,5,16,18,35, 48},,
{2,5,16,20,33, 50},,
{2,5,16,23,24, 39},,
{2,5,16,33,35, 52},,
{2,5,18,20,31, 52},,
{2,5,18,23,26, 39},,
{2,5,18,31,35, 50},,
{2,5,20,24,26, 39},,
{2,5,20,31,33, 48},,
{2,6,8,9,31, 40},,
{2,6,8,10,32, 40},,
{2,6,8,16,24, 49},,
{2,6,8,17,25, 49},,
{2,6,8,24,31, 51},,
{2,6,8,25,32, 52},,
{2,6,9,10,34, 40},,
{2,6,9,16,23, 51},,
{2,6,9,19,25, 51},,
{2,6,9,23,31, 49},,
{2,6,9,25,34, 52},,
{2,6,10,17,23, 52},,
{2,6,10,19,24, 52},,
{2,6,10,23,32, 49},,
{2,6,10,24,34, 51},,
{2,6,16,17,34, 49},,
{2,6,16,19,32, 51},,
{2,6,16,23,24, 40},,
{2,6,16,32,34, 52},,
{2,6,17,19,31, 52},,
{2,6,17,23,25, 40},,
{2,6,17,31,34, 51},,
{2,6,19,24,25, 40},,
{2,6,19,31,32, 49},,
{2,7,16,17,23, 50},,
{2,7,16,18,23, 51},,
{2,7,16,19,24, 48},,
{2,7,16,20,24, 49},,
{2,7,16,25,48, 50},,
{2,7,16,26,49, 51},,
{2,7,17,18,23, 52},,
{2,7,17,19,25, 47},,
{2,7,17,21,25, 49},,
{2,7,17,24,47, 50},,
{2,7,17,26,49, 52},,
{2,7,18,20,26, 47},,
{2,7,18,21,26, 48},,
{2,7,18,24,47, 51},,
{2,7,18,25,48, 52},,
{2,7,19,20,24, 52},,
{2,7,19,21,25, 51},,
{2,7,19,23,47, 48},,
{2,7,19,26,51, 52},,
{2,7,20,21,26, 50},,
{2,7,20,23,47, 49},,
{2,7,20,25,50, 52},,
{2,7,21,23,48, 49},,
{2,7,21,24,50, 51},,
{2,8,9,14,25, 47},,
{2,8,9,15,26, 47},,
{2,8,9,25,39, 53},,
{2,8,9,26,40, 54},,
{2,8,10,13,24, 48},,
{2,8,10,15,26, 48},,
{2,8,10,24,38, 53},,
{2,8,10,26,40, 55},,
{2,8,11,13,24, 49},,
{2,8,11,14,25, 49},,
{2,8,11,24,38, 54},,
{2,8,11,25,39, 55},,
{2,8,13,17,31, 39},,
{2,8,13,18,31, 40},,
{2,8,13,34,39, 48},,
{2,8,13,35,40, 49},,
{2,8,14,16,32, 38},,
{2,8,14,18,32, 40},,
{2,8,14,34,38, 47},,
{2,8,14,36,40, 49},,
{2,8,15,16,33, 38},,
{2,8,15,17,33, 39},,
{2,8,15,35,38, 47},,
{2,8,15,36,39, 48},,
{2,8,16,32,44, 48},,
{2,8,16,33,45, 49},,
{2,8,17,31,44, 47},,
{2,8,17,33,46, 49},,
{2,8,18,31,45, 47},,
{2,8,18,32,46, 48},,
{2,8,22,31,32, 50},,
{2,8,22,31,33, 51},,
{2,8,22,32,33, 52},,
{2,8,22,34,47, 48},,
{2,8,22,35,47, 49},,
{2,8,22,36,48, 49},,
{2,8,23,38,39, 53},,
{2,8,23,38,40, 54},,
{2,8,23,39,40, 55},,
{2,8,23,44,47, 48},,
{2,8,23,45,47, 49},,
